,question,golden_answer,answer,judge,model
3260,who introduced the first chrismas tree to the uk,Charlotte of Mecklenburg-Strelitz,"First Christmas tree in the UK: It's often credited to Prince Albert, the German husband of Queen Victoria. He is believed to have introduced the tradition in the 1840s.",False,gpt4
3263,where is fe best absorbed in the body,in the duodenum,Iron absorption in the body: Iron is best absorbed in the duodenum and upper jejunum parts of the small intestine.,True,gpt4
3265,when did starbucks become a publicly traded company,June 1992,"Starbucks becoming publicly traded: Starbucks went public on June 26, 1992.",True,gpt4
3266,what side does us army go on acu,the right,"US Army patch on ACU: The U.S. Army combat patch, or unit patch, goes on the left sleeve of the ACU. The U.S. flag patch goes on the right sleeve.",True,gpt4
3267,what type of business is chamber of commerce,a form of business network,Chamber of Commerce business type: A Chamber of Commerce is typically a non-profit organization designed to promote and support local businesses.,True,gpt4
3268,chemicals produced in one part of a plant that affect the growth and response of other parts,Plant hormones,"Chemicals affecting growth in plants: These are known as plant hormones or phytohormones. Some examples include auxins, cytokinins, gibberellins, and ethylene.",True,gpt4
3269,what are the power of supreme court in the philippines,Justices,"Power of the Supreme Court in the Philippines: The Supreme Court of the Philippines has judicial, administrative, and other constitutionally granted powers. This includes the power of judicial review, to promulgate rules concerning pleading, practice, and procedure, and the protection and enforcement of constitutional rights.",True,gpt4
3270,who plays reggie the robot in justin's house,Ben Faulks,Reggie the robot in Justin's House: Reggie the robot is played by Steven Kynman.,False,gpt4
3272,who played cruella de vil in 101 dalmatians,Glenn Close,"Cruella de Vil in 101 Dalmatians: In the 1996 live-action film ""101 Dalmatians"", Cruella de Vil was played by Glenn Close.",True,gpt4
3273,name two fibres which are made of proteins,feathers,Two fibers made of proteins: Silk and wool are two natural fibers that are primarily made up of proteins.,True,gpt4
3274,who is john snow on game of thrones,Kit Harington,"Jon Snow in Game of Thrones: Jon Snow is a fictional character in the series ""Game of Thrones"" and ""A Song of Ice and Fire"". He is portrayed by Kit Harington in the TV series.",True,gpt4
3275,what kind of book is where's waldo,puzzle,"Where's Waldo book: ""Where's Waldo?"" (known as ""Where's Wally?"" in some regions) is a picture book series where readers are challenged to find the character Waldo in detailed illustrations of various places.",True,gpt4
3277,how do you say evil eye in greek,matiasma,"Evil eye in Greek: The evil eye in Greek is referred to as ""το μάτι"" (pronounced ""to mati"").",True,gpt4
3278,where is the left anterior descending artery located,the left coronary artery,"Location of the left anterior descending artery: It is located in the heart, running down the front of the heart in the anterior interventricular groove.",False,gpt4
3279,where does the pulmonary trunk receive blood from,the right ventricle,Pulmonary trunk receives blood from: The pulmonary trunk receives deoxygenated blood from the right ventricle of the heart and splits into left and right pulmonary arteries.,True,gpt4
3280,when was south african youth day first celebrated,1976,South African Youth Day: Youth Day in South Africa is celebrated on June 16th and commemorates the Soweto Uprising of 1976. The day was first celebrated in 1995.,True,gpt4
3281,baseball teams who have not won a world series,Washington Nationals,"Baseball teams not having won a World Series (as of 2021): Teams include the Texas Rangers, San Diego Padres, Tampa Bay Rays, Milwaukee Brewers, Seattle Mariners, and Colorado Rockies. Note: The list may change if any of these teams win the series after 2021.",True,gpt4
3283,who told the story of the prodigal son,Jesus Christ,Story of the Prodigal Son: The parable of the Prodigal Son was told by Jesus Christ and is found in the Gospel of Luke 15:11-32.,True,gpt4
3284,who sings the theme song to all that,TLC,"Theme song for ""All That"": The theme song was originally performed by TLC.",True,gpt4
3285,who's playing in the sec championship 2017,Auburn Tigers,"SEC Championship 2017: In 2017, the SEC Championship football game was between the Georgia Bulldogs and the Auburn Tigers. Georgia won.",True,gpt4
3286,who sang the song good morning good morning,Gene Kelly,"Good Morning, Good Morning: The song ""Good Morning, Good Morning"" was sung by The Beatles.",False,gpt4
3287,what was the purpose of the mall of america,shopping,"Purpose of the Mall of America: The Mall of America, located in Bloomington, Minnesota, was constructed as a shopping mall, entertainment venue, and tourist attraction. It is the largest mall in the U.S. in terms of total floor area.",True,gpt4
3288,who has the biggest airport in the us,Atlanta,"Biggest airport in the US: In terms of total land area, Denver International Airport is the largest in the U.S. In terms of passenger traffic, Hartsfield-Jackson Atlanta International Airport usually tops the list.",True,gpt4
3289,who does betty end up with on riverdale,Archie Andrews,"Betty in Riverdale: As of my last update in September 2021, Betty's relationship status has had multiple turns in the series ""Riverdale"", and it's best to check the latest episodes or seasons for the most current developments.",False,gpt4
3290,who won the american league east in 2017,The Yankees,American League East 2017 Winner: The Boston Red Sox won the American League East in 2017.,False,gpt4
3294,who sang the song i wanna be sedated,the Ramones,I Wanna Be Sedated: This song was sung by the Ramones.,True,gpt4
3295,china in chinese is called zhongguo which means,Central States,"Zhongguo in Chinese: ""Zhongguo"" means ""Middle Kingdom"" or ""Central Country"" in Chinese.",True,gpt4
3296,who sang i dreamed a dream in les miserables,Rose Laurens,"I Dreamed a Dream in Les Misérables: In the 2012 film version of ""Les Misérables"", the song ""I Dreamed a Dream"" was sung by Anne Hathaway, who played Fantine.",True,gpt4
3297,who plays the scary nun in the conjuring 2,Bonnie Aarons,"Scary nun in The Conjuring 2: The character, known as Valak or The Nun, was played by Bonnie Aarons.",True,gpt4
3298,who has the most number one single hits,The Beatles,Most number one single hits: The Beatles hold the record for the most number-one hits on the US singles chart.,True,gpt4
3299,how does the cash cab guy read the questions,walkie-talkie and earpiece,"Cash Cab reading questions: Ben Bailey, the host of ""Cash Cab"", gets questions and instructions via the taxi's monitor. Off-camera, there's a production van following the cab that handles the game's logistics.",False,gpt4
3300,when did the black death end in england,December 1349,"Black Death end in England: The Black Death, or Bubonic Plague, arrived in England in 1348 and had major outbreaks until around 1350. There were later outbreaks, but the initial devastating pandemic subsided around that time.",True,gpt4
3301,cat in the hat knows a lot about space movie,Space is the Place,"Cat in the Hat space movie: ""The Cat in the Hat Knows a Lot About Space!"" is one of the movies in the ""The Cat in the Hat Knows a Lot About That!"" series.",False,gpt4
3303,when did the ouija board first come out,"July 1, 1890","Ouija board release: The Ouija board, in its modern form, was first introduced in the late 19th century, around the 1890s.",True,gpt4
3304,where was the movie the glass castle filmed,"in Welch, West Virginia","The Glass Castle filming locations: The movie ""The Glass Castle"" was filmed in various locations, including Welch, West Virginia, and Montreal, Quebec.",True,gpt4
3307,where can tight junctions be found in the body,Internal epithelia,"Tight junctions in the body: Tight junctions are primarily found between epithelial cells that line organs and cavities in the body, like the stomach and intestines. They help regulate what passes through the spaces between cells.",True,gpt4
3308,who sang one bad apple spoils the bunch,The Osmonds,"One Bad Apple: ""One Bad Apple"" was sung by The Osmonds.",True,gpt4
3309,where is the tennessee titans football stadium located,"Nashville, Tennessee","Tennessee Titans stadium: The Tennessee Titans play at the Nissan Stadium, located in Nashville, Tennessee.",True,gpt4
3311,how many players on the line of scrimmage in american football,at least seven players,Players on the line of scrimmage in American football: There must be at least 7 players on the line of scrimmage at the snap.,True,gpt4
3312,where does the last name cintron come from,Portuguese,Last name Cintron: The surname 'Cintron' is of Spanish origin and is common in Puerto Rico and other parts of Latin America.,True,gpt4
3313,who invented the transtheoretical model of behavior change,colleagues,Inventors of the Transtheoretical Model: The Transtheoretical Model of Behavior Change was developed by James O. Prochaska and Carlo C. DiClemente in the late 1970s.,True,gpt4
3314,who sings love me tender in princess diaries 2,Norah Jones,"""Love Me Tender"" in Princess Diaries 2: Norah Jones performs ""Love Me Tender"" in ""The Princess Diaries 2: Royal Engagement"".",True,gpt4
3317,who has won the 2018 formula one australia grand prix tournament,Ferrari driver Sebastian Vettel,2018 Formula One Australia Grand Prix winner: The winner of the 2018 Formula One Australian Grand Prix was Sebastian Vettel driving for Ferrari.,True,gpt4
3320,when did are you smarter than a 5th grader first air,"February 27, 2007","Are You Smarter Than a 5th Grader first air date: The show first aired on February 27, 2007.",True,gpt4
3321,leader of carthage in the first punic war,Hanno the Great,Leader of Carthage in the First Punic War: The main leader for Carthage during much of the First Punic War was Hamilcar Barca.,True,gpt4
3322,where did the indian myna bird come from,native to Asia,Indian Myna origin: The Indian Myna or Common Myna (Acridotheres tristis) is native to South Asia.,True,gpt4
3323,when was the 50th star added to the united states flag,1960,"50th star on the U.S. flag: The 50th star was added on July 4, 1960, after Hawaii became a state in 1959.",True,gpt4
