,question,golden_answer,answer,judge,model
3236,where did the legend of the easter bunny come from,German Lutherans,among German Lutherans,True,fid
3237,which material is the heaviest in term of density,Osmium,osmium,True,fid
3238,when does star trek discovery air on tv,"September 19, 2017","September 24, 2017",False,fid
3239,when was the last god of war made,2018,2018,True,fid
3241,when did the broncos win the super bowl,1998,"January 25, 1998",True,fid
3242,what awards did the curious case of benjamin button win,Best Visual Effects,Best Visual Effects,True,fid
3243,when is the running of the bulls held in spain,6–14 July,6–14 July,True,fid
3245,when do you get your white coat in pharmacy school,before the first year begins,at the end of their first academic year,False,fid
3246,where do they film take me out fernulldo's,Club Bijou on Chapel Street,Cyprus,False,fid
3249,who won the medals in men's figure skating 2018,Yuzuru Hanyu,Yuzuru Hanyu,True,fid
3250,the first permanent european settlement on future united states soil was located where,Jamestown,"St. Augustine, Florida",True,fid
3251,who played violet in a series of unfortunate events netflix,Malina Weissman,Malina Opal Weissman,True,fid
3252,who played the mom in the partridge family,Shirley Mae Jones,Shirley Mae Jones,True,fid
3253,star wars episode ii attack of the clones characters,Anakin Skywalker,Anakin Skywalker,True,fid
3254,who plays dawn on nicky ricky dicky and dawn,Lizzy Greene,Lizzy Greene,True,fid
3255,who played tom in four weddings and a funeral,James Fleet,James Edward Fleet,True,fid
3256,who directed the iconic animated short educational film ek anek aur ekta,Vijaya Mulay,Vijaya Mulay,True,fid
3257,is greenland part of europe or north america,North America,North America,True,fid
3258,what age do you need to be to buy a bb gun,18,14 – 18,True,fid
3259,when did jelly beans became associated with easter,1930s,1930s,True,fid
3260,who introduced the first chrismas tree to the uk,Charlotte of Mecklenburg-Strelitz,Charlotte of Mecklenburg-Strelitz,True,fid
3263,where is fe best absorbed in the body,in the duodenum,the small intestine,False,fid
3265,when did starbucks become a publicly traded company,June 1992,26 June 1992,True,fid
3266,what side does us army go on acu,the right,Army,False,fid
3267,what type of business is chamber of commerce,a form of business network,business network,True,fid
3268,chemicals produced in one part of a plant that affect the growth and response of other parts,hormones,hormones,True,fid
3269,what are the power of supreme court in the philippines,Justices,judicial functions,True,fid
3270,who plays reggie the robot in justin's house,Ben Faulks,"Steven ""Steve"" Kynman",False,fid
3272,who played cruella de vil in 101 dalmatians,Glenn Close,Glenn Close,True,fid
3273,name two fibres which are made of proteins,feathers,elaunin,False,fid
3274,who is john snow on game of thrones,Kit Harington,Harington,True,fid
3275,what kind of book is where's waldo,puzzle,children's,False,fid
3277,how do you say evil eye in greek,matiasma,    ,False,fid
3278,where is the left anterior descending artery located,the left coronary artery,the left coronary artery,True,fid
3279,where does the pulmonary trunk receive blood from,the heart,the heart,True,fid
3280,when was south african youth day first celebrated,1976,16 June,True,fid
3281,baseball teams who have not won a world series,Seattle Mariners,Seattle Mariners,True,fid
3283,who told the story of the prodigal son,Jesus Christ,Jesus Christ,True,fid
3284,who sings the theme song to all that,TLC,TLC,True,fid
3285,who's playing in the sec championship 2017,Georgia Bulldogs,Georgia Bulldogs,True,fid
3286,who sang the song good morning good morning,Gene Kelly,the Beatles,False,fid
3287,what was the purpose of the mall of america,shopping,shopping mall,True,fid
3288,who has the biggest airport in the us,Atlanta,Denver International Airport,False,fid
3289,who does betty end up with on riverdale,Archie Andrews,Jughead,False,fid
3290,who won the american league east in 2017,The Yankees,Boston Red Sox,False,fid
3294,who sang the song i wanna be sedated,the Ramones,the Ramones,True,fid
3295,china in chinese is called zhongguo which means,Central States,middle kingdom,True,fid
3296,who sang i dreamed a dream in les miserables,Fantine,Fantine,True,fid
3297,who plays the scary nun in the conjuring 2,Bonnie Aarons,Bonnie Aarons,True,fid
3298,who has the most number one single hits,The Beatles,The Beatles,True,fid
3299,how does the cash cab guy read the questions,walkie-talkie and earpiece,Red Light Challenge,False,fid
3300,when did the black death end in england,December 1349,December 1349,True,fid
3301,cat in the hat knows a lot about space movie,Space is the Place,Space,False,fid
3303,when did the ouija board first come out,"July 1, 1890","July 1, 1890",True,fid
3304,where was the movie the glass castle filmed,"Welch, West Virginia","Welch, West Virginia",True,fid
3307,where can tight junctions be found in the body,Internal epithelia,paracellular pathway,False,fid
3308,who sang one bad apple spoils the bunch,The Osmonds,The Osmonds,True,fid
3309,where is the tennessee titans football stadium located,"Nashville, Tennessee","Nashville, Tennessee",True,fid
3311,how many players on the line of scrimmage in american football,seven,seven,True,fid
3312,where does the last name cintron come from,Portuguese,English,False,fid
3313,who invented the transtheoretical model of behavior change,Carlo Di Clemente,Carlo Di Clemente,True,fid
3314,who sings love me tender in princess diaries 2,Norah Jones,Julie Andrews,False,fid
3317,who has won the 2018 formula one australia grand prix tournament,Sebastian Vettel,Sebastian Vettel,True,fid
3320,when did are you smarter than a 5th grader first air,"February 27, 2007","February 27, 2007",True,fid
3321,leader of carthage in the first punic war,Hamilcar Barca,Hamilcar Barca,True,fid
3322,where did the indian myna bird come from,Asia,Asia,True,fid
3323,when was the 50th star added to the united states flag,1960,"July 4, 1960",True,fid
3324,who was the famous scientist that ran the research lab moseley went to in manchester,Sir Ernest Rutherford,Sir Ernest Rutherford,True,fid
3325,when did come fly with me come out,25 December 2010,25 December 2010,True,fid
3326,when did avatar the last airbender first air,"February 21, 2005","February 21, 2005",True,fid
3327,islamic term for the community of the faithful,Ummah,Ummah,True,fid
3328,where did the river thames start and end,"Thames Estuary, North Sea",Thames Head in Gloucestershire,False,fid
3329,when does part 5 of jojo take place,The manga begins in 2001,Italy,False,fid
3330,what group of animals do octopus belong to,class Cephalopoda,Cephalopoda,True,fid
3331,when did the second it movie come out,"September 6, 2019","September 6, 2019",True,fid
3332,suffix applied to the end of the name of enzymes,-ase,-ase,True,fid
3333,who plays caesar planet of the apes 2014,Andy Serkis,Andy Serkis,True,fid
3334,who is the girl who played in the grinch,Taylor Michel Momsen,Taylor Michel Momsen,True,fid
3335,nobel laureate who began career as accountant in calcutta,Amartya Sen,Amartya Sen,True,fid
3336,when did the tv show the waltons first air,September 1972,September 1972,True,fid
3337,how many pages are in the book inside out and back again,263,256,False,fid
3338,where did the dewey decimal system come from,Melvil Dewey,United States,False,fid
3339,what was the first light beer in the us,Miller Lite,Miller Lite,True,fid
3340,who sings the christmas song all i want for christmas is you,Mariah Carey,Mariah Carey,True,fid
3341,who had a baby at 100 in the bible,Abraham,Abraham,True,fid
3344,when did the song things that make you go hmmm come out,June 1991,June 1991,True,fid
3347,how many seasons of the glades were made,four,four,True,fid
3348,when was the problem of cfc's discovered,late 1970s,1938,False,fid
3349,who has sold more albums kelly or carrie,Carrie Underwood,Carrie Underwood,True,fid
3350,who won the ncaa basketball championship in 1994,Arkansas,Arkansas,True,fid
3351,where does the term jack mormon come from,"Jackson County, Missouri",nineteenth-century America,False,fid
3352,most consecutive games with 20+ points - nba history,126,64,False,fid
3353,who used the word physiology for the first time,Jean Fernel,Jean Fernel,True,fid
3354,who won season 5 of hell's kitchen,Danny Veltri,Danny Veltri,True,fid
3355,who is emma dating in once upon a time,Hook,Hook,True,fid
3356,star cast of ab tumhare hawale watan sathiyon,Bobby Deol,Bobby Deol,True,fid
3358,who played the jewish man in coming to america,Eddie Murphy,Eddie Murphy,True,fid
3359,who is the most followed user on instagram 2017,Instagram's own account,Selena Gomez,False,fid
3360,when did the ncaa tournament became more important than the nit,By the mid-1980s,1950,False,fid
3361,who were the twins that played for kentucky,Aaron Harrison,Aaron and Andrew Harrison,True,fid
3362,when did frank sinatra first sing new york new york,1980,October 1978,False,fid
3363,who is the first wife on sister wives,Meri,Meri,True,fid
3364,list of local government area in benue state,Oju,Oju,True,fid
3365,an influential religion to enter china along the silk route during the han dynasty was,Buddhism,Buddhism,True,fid
3366,who sang the song one of these nights,Eagles,Eagles,True,fid
3367,who won season 16 on dancing with the stars,Kellie Pickler,Kellie Pickler,True,fid
3368,what kind of metric system does the us use,international units,SI,False,fid
3370,who sings i just want to use your love tonight,English rock band the Outfield,The Outfield,True,fid
3371,how many episodes in my name is earl season 4,27,22,False,fid
3372,bruce springsteen we shall overcome the seeger sessions songs,"""Old Dan Tucker""",Eyes on the Prize,False,fid
3373,who does demetrius love in a midsummer night dream,Helena,Helena,True,fid
3374,who sang our god is an awesome god,Rich Mullins,Rich Mullins,True,fid
3375,forney's sister in where the heart is,Mary Elizabeth,Mary Elizabeth,True,fid
3376,who played the twins in darling buds of may,Christina Giles,Ferris,False,fid
3377,when did the first marvel vs capcom come out,1996,1996,True,fid
3378,what flag is red and has a gold star,flag of Vietnam,flag of Vietnam,True,fid
3379,how many pieces in a terry's chocolate orange,20,20,True,fid
3380,what are the functions of the human skeleton,support,support,True,fid
3381,when did the study of media effects begin,1919,1964,False,fid
3382,what is the oasis in ready player one,a virtual reality simulator,virtual reality entertainment universe,True,fid
3383,what was the name of the horse in steptoe and son,Hercules,Hercules,True,fid
3384,when did the golden state warriors win the finals,2017,2017,True,fid
3385,who won the oscar over wolf of wall street,Terence Winter,The Revenullt,False,fid
3387,which indian actor has won most national awards,Amitabh Bachchan,Amitabh Bachchan,True,fid
3388,when was the young and the restless first aired,"March 26, 1973","March 26, 1973",True,fid
3389,when did lionel messi play his first game for barcelona,October 2004,October 2004,True,fid
3390,the boards name on ed edd and eddy,Plank,Plank,True,fid
